date,Ps,Ts,TMP_MSS
2024-06-22 00:00:00,995.350506420692,297.83808956821144,261.63968264146854
2024-06-22 03:00:00,995.488690014442,299.38946132090393,261.2928643126625
2024-06-22 06:00:00,995.9284147578126,297.690458001183,261.1330882203235
2024-06-22 09:00:00,994.9351937068858,295.41780345445585,261.1124671446147
2024-06-22 12:00:00,996.788738842567,296.2442263091852,260.9019664279112
2024-06-22 15:00:00,996.54596846875,305.5585125934542,261.1019094409824
2024-06-22 18:00:00,996.2370760662608,307.137830904149,261.4916221395125
2024-06-22 21:00:00,993.7259296200564,301.93847570117185,261.4035126513768
2024-06-23 00:00:00,994.768231030067,297.17124770717913,261.2900089357596
2024-06-23 03:00:00,994.106121655067,297.54874820913216,261.2732688965095
2024-06-23 06:00:00,994.0344663816296,297.643346508404,261.23255640407257
2024-06-23 09:00:00,993.993328686317,295.496822375,261.0114120140152
2024-06-23 12:00:00,999.1701955263062,297.3962337442885,260.7893873503586
2024-06-23 15:00:00,999.0228271484376,305.4492303318833,260.8963092525227
2024-06-23 18:00:00,994.7339292722544,306.6405873707979,261.2097219822769
2024-06-23 21:00:00,994.764080639442,299.6250320850195,261.21184385495735
2024-06-24 00:00:00,999.889449326942,297.9545098752957,260.5834125636338
2024-06-24 03:00:00,1000.41706221875,294.6316052644266,259.7395723099301
2024-06-24 06:00:00,1000.41706221875,292.1567867106417,259.5012036123214
2024-06-24 09:00:00,1002.837691514442,290.3701469783677,259.3630342940193
2024-06-24 12:00:00,1003.7107633906252,289.31737764272594,259.0457717022718
2024-06-24 15:00:00,1006.230513780067,288.59229867998323,258.69344050902527
2024-06-24 18:00:00,1006.0826866316296,288.4620565259821,258.61148634436444
2024-06-24 21:00:00,1005.644332139442,286.74813018779577,258.6093896834381
