timestamp,muons,IoPC,IoTPC,dP,dT,alpha,beta
2024-05-11 21:00:00,1850.95,1847.9262446509822,1848.906243290445,-4.442548326619544,1.5979105529214621,-0.0331797600942833,-0.036802284650971816
2024-05-11 22:00:00,1846.4745762711864,1843.6445193981199,1844.5569256752378,-4.167830812495254,1.4911811109653854,-0.0331797600942833,-0.036802284650971816
2024-05-11 23:00:00,1843.7333333333333,1841.1617478571884,1842.0076940421643,-3.792548326619567,1.3844516690093656,-0.0331797600942833,-0.036802284650971816
2024-05-12 00:00:00,1835.0833333333333,1832.664320225825,1833.4414341271001,-3.5842149932861957,1.2777222270532889,-0.0331797600942833,-0.036802284650971816
2024-05-12 01:00:00,1835.1166666666666,1832.5683398816695,1833.3097779328532,-3.7758816599529155,1.2191400796725702,-0.0331797600942833,-0.036802284650971816
2024-05-12 02:00:00,1840.3,1837.72193114154,1838.4297196115708,-3.8092149932862185,1.1605579322918516,-0.0331797600942833,-0.036802284650971816
2024-05-12 03:00:00,1835.2666666666667,1832.538278505335,1833.2084373388882,-4.042548326619567,1.101975784911133,-0.0331797600942833,-0.036802284650971816
2024-05-12 04:00:00,1843.4666666666667,1840.539804406303,1841.2137599837424,-4.317548326619544,1.1034008515205755,-0.0331797600942833,-0.036802284650971816
2024-05-12 05:00:00,1857.4833333333333,1854.4944041734936,1855.1743467342383,-4.3758816599528245,1.104825918130075,-0.0331797600942833,-0.036802284650971816
2024-05-12 06:00:00,1876.5166666666667,1873.2845298215648,1873.9722477797088,-4.6842149932862185,1.1062509847395177,-0.0331797600942833,-0.036802284650971816
2024-05-12 07:00:00,1860.1833333333334,1856.8654309251742,1857.5081748654109,-4.850881659952847,1.0430596964282586,-0.0331797600942833,-0.036802284650971816
2024-05-12 08:00:00,1859.9,1856.4971968199582,1857.1008755796515,-4.975881659952847,0.979868408116829,-0.0331797600942833,-0.036802284650971816
2024-05-12 09:00:00,1857.1333333333334,1853.8322418774885,1854.3961730625676,-4.834214993286196,0.916677119805513,-0.0331797600942833,-0.036802284650971816
2024-05-12 10:00:00,1859.864406779661,1857.0381529681445,1857.5874298681633,-4.13223759215623,0.891318758960324,-0.0331797600942833,-0.036802284650971816
2024-05-12 11:00:00,1869.6666666666667,1867.3280516615655,1867.8646561331377,-3.4008816599529155,0.8659603981151349,-0.0331797600942833,-0.036802284650971816
2024-05-12 12:00:00,1858.4,1856.4341282496323,1856.951978021711,-2.8758816599528245,0.8406020372699459,-0.0331797600942833,-0.036802284650971816
2024-05-12 13:00:00,1867.3,1865.479178430414,1866.003771898608,-2.6508816599529155,0.8474189552906637,-0.0331797600942833,-0.036802284650971816
2024-05-12 14:00:00,1859.25,1857.3743676847332,1857.9008842544044,-2.7425483266194988,0.8542358733113247,-0.0331797600942833,-0.036802284650971816
2024-05-12 15:00:00,1861.0677966101696,1858.9828519404498,1859.514030385882,-3.0457969141900776,0.8610527913320425,-0.0331797600942833,-0.036802284650971816
2024-05-12 16:00:00,1864.3333333333333,1861.7729836902797,1862.2498912057508,-3.734214993286173,0.7719311792035342,-0.0331797600942833,-0.036802284650971816
2024-05-12 17:00:00,1876.7833333333333,1873.8610421361336,1874.2856220239403,-4.234214993286173,0.6828095670751964,-0.0331797600942833,-0.036802284650971816
2024-05-12 18:00:00,1874.05,1871.24673821125,1871.6153806334387,-4.067548326619544,0.5936879549467449,-0.0331797600942833,-0.036802284650971816
2024-05-12 19:00:00,1872.3333333333333,1869.8365443219855,1870.161642596243,-3.6258816599528245,0.5239622852775483,-0.0331797600942833,-0.036802284650971816
2024-05-12 20:00:00,1857.65,1855.3491758957757,1855.628825213616,-3.3675483266194988,0.45423661560840856,-0.0331797600942833,-0.036802284650971816
2024-05-12 21:00:00,1872.2666666666667,1870.2345039473655,1870.4731233300945,-2.95088165995287,0.384510945939212,-0.0331797600942833,-0.036802284650971816
2024-05-12 22:00:00,1862.0666666666666,1860.3764651256784,1860.5631725630303,-2.4675483266195215,0.30245846779968133,-0.0331797600942833,-0.036802284650971816
2024-05-12 23:00:00,1857.3666666666666,1856.2157725520742,1856.3515229067093,-1.6842149932862185,0.22040598966015068,-0.0331797600942833,-0.036802284650971816
2024-05-13 00:00:00,1857.1166666666666,1856.4668894924348,1856.5521132353726,-0.95088165995287,0.13835351152062003,-0.0331797600942833,-0.036802284650971816
2024-05-13 01:00:00,1857.5833333333333,1857.2979054049515,1857.2625653547407,-0.417548326619567,-0.057347763236236915,-0.0331797600942833,-0.036802284650971816
2024-05-13 02:00:00,1854.3666666666666,1854.3490038300909,1854.193317251105,-0.02588165995291547,-0.253049037993037,-0.0331797600942833,-0.036802284650971816
2024-05-13 03:00:00,1871.05,1871.4740709227722,1871.1954398874952,0.6157850067138497,-0.44875031274989396,-0.0331797600942833,-0.036802284650971816
2024-05-13 04:00:00,1860.25,1860.8656513056974,1860.5024755874213,0.8991183400471527,-0.5882621772643688,-0.0331797600942833,-0.036802284650971816
2024-05-13 05:00:00,1865.4666666666667,1866.0039239704165,1865.553387532501,0.7824516733804785,-0.7277740417788436,-0.0331797600942833,-0.036802284650971816
2024-05-13 06:00:00,1871.2,1871.8020534902078,1871.2634948913535,0.8741183400471755,-0.8672859062933185,-0.0331797600942833,-0.036802284650971816
2024-05-13 07:00:00,1880.5166666666667,1881.0236450915709,1880.3759847831382,0.7324516733804103,-1.0378977327633265,-0.0331797600942833,-0.036802284650971816
2024-05-13 08:00:00,1876.3166666666666,1876.926122685695,1876.1736626455472,0.8824516733805012,-1.2085095592333346,-0.0331797600942833,-0.036802284650971816
2024-05-13 09:00:00,1879.8666666666666,1881.0944626247472,1880.233891085321,1.7741183400471527,-1.3791213857033426,-0.0331797600942833,-0.036802284650971816
2024-05-13 10:00:00,1881.5,1883.329460782691,1882.4299073095315,2.640785006713827,-1.439896187890838,-0.0331797600942833,-0.036802284650971816
2024-05-13 11:00:00,1874.85,1877.3234775411045,1876.388955125632,3.582451673380433,-1.5006709900782766,-0.0331797600942833,-0.036802284650971816
2024-05-13 12:00:00,1883.7166666666667,1886.4968852999323,1885.519774642749,4.007451673380501,-1.5614457922657152,-0.0331797600942833,-0.036802284650971816
2024-05-13 13:00:00,1877.6833333333334,1880.7891679537693,1879.7555005644695,4.49078500671385,-1.6568638730525436,-0.0331797600942833,-0.036802284650971816
2024-05-13 14:00:00,1883.7833333333333,1886.9397662162467,1885.843012731353,4.54911834004713,-1.752281953839315,-0.0331797600942833,-0.036802284650971816
2024-05-13 15:00:00,,,,8.666709602096289e-15,-1.8477000346261434,-0.0331797600942833,-0.036802284650971816
2024-05-13 16:00:00,1886.85,1889.4957625482486,1888.3543366397269,3.8074516733804558,-1.8212089329256287,-0.0331797600942833,-0.036802284650971816
2024-05-13 17:00:00,1878.5166666666667,1880.914220953096,1879.7945017969366,3.4657850067137588,-1.7947178312250571,-0.0331797600942833,-0.036802284650971816
2024-05-13 18:00:00,,,,8.666709602096289e-15,-1.7682267295245424,-0.0331797600942833,-0.036802284650971816
2024-05-13 19:00:00,1879.4333333333334,1882.028292331252,1880.8843525591187,3.7491183400471755,-1.8324654320164768,-0.0331797600942833,-0.036802284650971816
2024-05-13 20:00:00,,,,8.666709602096289e-15,-1.896704134508468,-0.0331797600942833,-0.036802284650971816
2024-05-13 21:00:00,1856.949152542373,1860.2509125468234,1859.0409597564799,4.827084441742045,-1.9609428370003457,-0.0331797600942833,-0.036802284650971816
2024-05-13 22:00:00,1866.457627118644,1870.0515621436243,1868.7977234324094,5.227084441742022,-2.021438279886297,-0.0331797600942833,-0.036802284650971816
2024-05-13 23:00:00,1853.4833333333333,1857.6825454874477,1856.3997375175093,6.149118340047153,-2.081933722772135,-0.0331797600942833,-0.036802284650971816
2024-05-14 00:00:00,1858.2166666666667,1862.8493234414675,1861.5255822254314,6.765785006713827,-2.142429165658143,-0.0331797600942833,-0.036802284650971816
2024-05-14 01:00:00,1860.1333333333334,1865.0052616278463,1863.6047486257287,7.10745167338041,-2.264107057399883,-0.0331797600942833,-0.036802284650971816
2024-05-14 02:00:00,1851.6666666666667,1856.7555692348392,1855.2863473480818,7.457451673380433,-2.38578494914168,-0.0331797600942833,-0.036802284650971816
2024-05-14 03:00:00,1856.8,1862.017217727052,1860.4687192152908,7.6241183400471755,-2.50746284088342,-0.0331797600942833,-0.036802284650971816
2024-05-14 04:00:00,,,,8.666709602096289e-15,-2.6271500783506667,-0.0331797600942833,-0.036802284650971816
2024-05-14 05:00:00,,,,8.666709602096289e-15,-2.7468373158178565,-0.0331797600942833,-0.036802284650971816
2024-05-14 06:00:00,1859.084745762712,1864.135991925302,1862.363843938674,7.372847153606472,-2.866524553285103,-0.0331797600942833,-0.036802284650971816
2024-05-14 07:00:00,1856.5,1861.579349001103,1859.7484015153443,7.42411834004713,-2.9657514806174277,-0.0331797600942833,-0.036802284650971816
2024-05-14 08:00:00,1865.8135593220338,1871.0919920501717,1869.1901476101161,7.676236984114894,-3.064978407949752,-0.0331797600942833,-0.036802284650971816
2024-05-14 09:00:00,1866.0333333333333,1871.764368062743,1869.8002792683278,8.332451673380433,-3.1642053352820767,-0.0331797600942833,-0.036802284650971816
2024-05-14 10:00:00,,,,8.666709602096289e-15,-3.153089085106103,-0.0331797600942833,-0.036802284650971816
2024-05-14 11:00:00,1858.4833333333333,1865.4150642694078,1863.47138415755,10.11578500671385,-3.1419728349300726,-0.0331797600942833,-0.036802284650971816
2024-05-14 12:00:00,1851.1166666666666,1858.3229551971037,1856.3935117570395,10.557451673380456,-3.130856584754099,-0.0331797600942833,-0.036802284650971816
2024-05-14 13:00:00,1858.35,1865.8991554590784,1864.0047306033318,11.015785006713827,-3.0615160026499666,-0.0331797600942833,-0.036802284650971816
2024-05-14 14:00:00,1857.85,1865.214064294691,1863.3632049801013,10.749118340047175,-2.992175420545891,-0.0331797600942833,-0.036802284650971816
2024-05-14 15:00:00,1871.5666666666666,1878.4262134822243,1876.6054183365793,9.940785006713782,-2.9228348384417586,-0.0331797600942833,-0.036802284650971816
2024-05-14 16:00:00,1866.05,1872.3092850516591,1870.516560262083,9.099118340047085,-2.8871595964658354,-0.0331797600942833,-0.036802284650971816
2024-05-14 17:00:00,1884.6166666666666,1890.3294079445116,1888.5417834571917,8.224118340047085,-2.8514843544898554,-0.0331797600942833,-0.036802284650971816
2024-05-14 18:00:00,1886.0333333333333,1891.4951100722776,1889.728751728168,7.85745167338041,-2.815809112513932,-0.0331797600942833,-0.036802284650971816
2024-05-14 19:00:00,1874.8,1880.0159015672834,1878.2956300185024,7.54911834004713,-2.759059171838487,-0.0331797600942833,-0.036802284650971816
2024-05-14 20:00:00,1878.6,1883.768700209632,1882.0804330252117,7.465785006713759,-2.7023092311629853,-0.0331797600942833,-0.036802284650971816
