date,Ts,Ps,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,H_0,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,H_12,H_13,H_14,H_15,H_16,H_17,H_18,H_19,H_20,H_21,H_22
2024-09-28 06:00:00,286.00029020026926,1004.5633024531251,289.222412109375,291.8223876953125,291.152099609375,289.32708740234375,287.7315979003906,288.69158935546875,290.2816162109375,287.61639404296875,284.0413818359375,280.06591796875,275.0411071777344,269.32330322265625,264.80780029296875,258.56732177734375,251.42880249023438,243.63340759277344,234.9134979248047,227.55349731445312,222.83450317382812,210.6623992919922,202.29730224609375,209.17660522460938,220.51119995117188,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,122.98089599609375,339.86370849609375,562.4395751953125,788.8643798828125,1021.3524169921875,1503.323974609375,2018.241943359375,2564.327880859375,3142.25,3753.822998046875,4405.25390625,5098.21484375,5843.28076171875,6650.12890625,7529.36376953125,8496.4228515625,9576.162109375,10809.767578125,12290.98046875,14110.240234375,16545.0,20694.5390625,26423.55078125
2024-09-28 09:00:00,285.0595428650865,1005.4425138789063,287.85260009765625,290.69818115234375,290.51348876953125,289.0581970214844,287.82818603515625,288.5382080078125,289.4931945800781,287.0535888671875,283.8388977050781,280.0140075683594,275.04541015625,270.0889892578125,264.66571044921875,258.2742919921875,251.831298828125,243.5749969482422,235.42770385742188,227.36990356445312,222.9779052734375,209.6800994873047,201.30380249023438,210.0980987548828,220.15679931640625,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,129.47940063476562,345.1866149902344,566.6204223632812,793.9149169921875,1025.281982421875,1509.093017578125,2021.94091796875,2566.054931640625,3144.118896484375,3755.429931640625,4404.8740234375,5099.30810546875,5846.06591796875,6652.09423828125,7531.77392578125,8500.4248046875,9579.7080078125,10813.3232421875,12291.009765625,14106.2998046875,16533.01953125,20679.009765625,26430.609375
2024-09-28 12:00:00,297.2124022887668,1008.9344932722545,292.95208740234375,290.7794189453125,290.5802001953125,289.61041259765625,288.9761962890625,289.0189208984375,289.30108642578125,286.94110107421875,283.6732177734375,279.935302734375,275.6881103515625,270.94378662109375,264.95538330078125,258.2203063964844,251.72250366210938,243.29080200195312,234.81680297851562,227.51559448242188,222.53219604492188,210.06849670410156,201.13580322265625,210.42779541015625,219.1374969482422,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,146.8184051513672,363.5793151855469,584.1055908203125,812.5687255859375,1045.17822265625,1529.68505859375,2041.55615234375,2587.06591796875,3162.931884765625,3775.035888671875,4425.666015625,5122.6337890625,5870.35791015625,6677.2431640625,7555.8017578125,8523.52734375,9600.6748046875,10832.6767578125,12305.8095703125,14123.41015625,16557.4609375,20699.119140625,26448.0703125
2024-09-28 15:00:00,312.1377058409096,1004.347576733192,299.74652099609375,297.30657958984375,295.0869140625,292.8518981933594,290.5819091796875,290.2023010253906,289.9519958496094,286.5570068359375,282.99700927734375,279.702392578125,275.40740966796875,271.00250244140625,265.4873046875,259.0473937988281,251.4698028564453,243.34710693359375,234.34950256347656,228.73049926757812,221.48500061035156,209.9228057861328,201.78680419921875,210.45550537109375,220.0782012939453,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,133.31039428710938,356.5050048828125,581.522216796875,812.524169921875,1045.72412109375,1531.612060546875,2047.134033203125,2592.56689453125,3168.68896484375,3780.39111328125,4430.1748046875,5126.43798828125,5875.4560546875,6684.47900390625,7564.40478515625,8531.625,9608.8837890625,10839.0654296875,12311.759765625,14128.9501953125,16562.80859375,20710.439453125,26447.869140625
2024-09-28 18:00:00,313.1704088056054,1001.1511656003795,303.61431884765625,300.91619873046875,298.68548583984375,296.43548583984375,294.15350341796875,289.5028991699219,290.0989990234375,286.80322265625,283.3363037109375,279.75250244140625,275.26678466796875,270.8009033203125,265.14691162109375,258.71038818359375,251.1779022216797,243.40109252929688,235.46600341796875,230.94769287109375,220.55029296875,210.17359924316406,200.6840057373047,207.94830322265625,220.74420166015625,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,104.30400085449219,329.2571105957031,556.0657958984375,788.8947143554688,1025.981689453125,1515.738037109375,2029.2978515625,2577.010009765625,3153.64208984375,3765.256103515625,4416.8388671875,5113.01123046875,5860.2548828125,6668.39111328125,7547.26708984375,8513.8740234375,9595.56640625,10837.486328125,12312.73046875,14120.73046875,16553.900390625,20696.970703125,26442.91015625
2024-09-28 21:00:00,303.3038166307115,1000.6655973750001,302.57110595703125,300.6091003417969,298.62969970703125,296.36907958984375,294.0823059082031,290.6641845703125,290.7418212890625,286.80181884765625,283.07537841796875,280.42498779296875,276.33831787109375,271.45379638671875,265.42901611328125,258.6273193359375,251.4116973876953,243.73190307617188,236.8477020263672,231.4696044921875,220.11219787597656,209.27740478515625,200.9553985595703,209.40040588378906,220.2593994140625,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,94.59030151367188,320.6217956542969,548.5316772460938,780.4953002929688,1018.70751953125,1508.8489990234375,2024.9140625,2573.2470703125,3152.64208984375,3763.132080078125,4416.40625,5114.35595703125,5863.0810546875,6671.36181640625,7550.97607421875,8517.615234375,9602.2412109375,10851.787109375,12327.75,14129.509765625,16553.19921875,20693.470703125,26439.939453125
2024-09-29 00:00:00,294.859845707327,1004.145552842567,297.67449951171875,300.2044982910156,298.7244873046875,296.9559020996094,295.16448974609375,291.8594970703125,290.80950927734375,287.2344970703125,283.239501953125,280.708984375,277.068115234375,271.5889892578125,265.41351318359375,258.31201171875,251.29241943359375,244.91180419921875,236.7989044189453,231.23480224609375,220.0679931640625,209.26890563964844,200.58360290527344,208.83079528808594,218.3979949951172,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,106.69380187988281,329.3503112792969,557.890625,792.502685546875,1029.398681640625,1521.9229736328125,2041.44384765625,2589.306884765625,3167.322998046875,3780.675048828125,4434.94189453125,5133.41015625,5882.65185546875,6690.51904296875,7569.13916015625,8537.341796875,9625.7724609375,10875.0849609375,12348.580078125,14152.990234375,16569.5390625,20703.0,26458.029296875
2024-09-29 03:00:00,293.4815305377009,1002.5073942500001,295.88421630859375,300.4190979003906,299.9290771484375,298.2940979003906,296.50408935546875,293.07421875,291.1492004394531,287.44500732421875,283.08001708984375,280.2023010253906,277.4315185546875,271.69171142578125,265.40802001953125,258.32470703125,251.0341033935547,245.4477996826172,236.95339965820312,231.0948028564453,220.4261016845703,208.94239807128906,201.30079650878906,207.39190673828125,220.1562957763672,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,102.4364013671875,323.05621337890625,553.5781860351562,786.1649169921875,1025.030029296875,1520.489990234375,2041.93603515625,2589.735107421875,3168.677978515625,3780.5,4435.4140625,5135.27001953125,5884.58203125,6691.251953125,7570.22412109375,8538.7421875,9627.1640625,10878.6787109375,12353.740234375,14156.2099609375,16568.509765625,20692.41015625,26447.890625
2024-09-29 06:00:00,291.8887465127692,1001.2802734375,293.726318359375,298.01300048828125,299.15802001953125,298.39129638671875,296.726318359375,293.18798828125,289.8890075683594,286.822998046875,283.21630859375,278.79132080078125,277.3804931640625,271.646484375,265.309814453125,258.42498779296875,251.17030334472656,245.80859375,238.2725067138672,231.42860412597656,219.9875030517578,208.73980712890625,200.4499969482422,208.718505859375,220.03829956054688,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,95.5015869140625,315.6431884765625,543.6530151367188,777.7210083007812,1016.0679931640625,1512.446044921875,2032.77587890625,2578.3701171875,3157.06201171875,3768.3291015625,4421.39599609375,5121.0380859375,5869.52490234375,6677.14794921875,7555.73291015625,8528.68359375,9618.8876953125,10876.076171875,12348.6201171875,14148.7197265625,16550.26953125,20676.419921875,26418.470703125
2024-09-29 09:00:00,291.2376782794447,1002.254927842567,292.9812927246094,297.7738952636719,299.9075927734375,299.1475830078125,297.6101989746094,293.9390869140625,290.2640075683594,286.45172119140625,282.3504943847656,278.17071533203125,275.7705078125,271.510498046875,265.3648986816406,258.8132019042969,252.75289916992188,246.23129272460938,239.81900024414062,231.28250122070312,221.00709533691406,207.1486053466797,200.40069580078125,209.9438018798828,220.50779724121094,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,94.84661865234375,312.9744873046875,543.0070190429688,777.0822143554688,1017.427490234375,1513.81103515625,2034.14501953125,2582.751953125,3158.443115234375,3768.885009765625,4416.63671875,5114.7451171875,5864.48388671875,6672.26220703125,7552.6171875,8529.220703125,9625.0810546875,10884.814453125,12356.66015625,14154.2998046875,16548.12109375,20660.76953125,26409.359375
2024-09-29 12:00:00,304.004111683298,1001.569256420692,299.6932067871094,297.73321533203125,299.4992980957031,299.1181945800781,297.58428955078125,293.92041015625,290.0054016113281,285.82159423828125,282.46771240234375,278.288818359375,274.97991943359375,271.75,265.7117004394531,259.1553955078125,252.88540649414062,247.23570251464844,240.91209411621094,230.6446990966797,220.6392059326172,206.79629516601562,200.81809997558594,210.84030151367188,220.51890563964844,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,112.67828369140625,334.41259765625,562.0219116210938,795.6890258789062,1037.6029052734375,1533.1070556640625,2054.510986328125,2600.155029296875,3176.822998046875,3786.010009765625,4435.09912109375,5133.0439453125,5882.67578125,6692.546875,7575.84912109375,8552.4638671875,9652.1884765625,10912.1005859375,12380.48046875,14176.919921875,16573.640625,20687.580078125,26439.869140625
2024-09-29 15:00:00,315.2154153942355,1003.108687608192,308.3922119140625,305.4407043457031,302.9683837890625,300.716796875,298.42681884765625,293.90557861328125,289.8800964355469,286.8312072753906,283.622314453125,278.614501953125,273.5845947265625,271.5576171875,265.9364929199219,259.6876220703125,253.3043212890625,247.75,241.27349853515625,230.2707977294922,219.31190490722656,206.9311981201172,200.2174072265625,207.58639526367188,220.7001953125,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,97.6400146484375,326.61041259765625,555.4285278320312,792.2791137695312,1033.370849609375,1533.175048828125,2052.782958984375,2600.5400390625,3179.22705078125,3790.18701171875,4437.6572265625,5134.93603515625,5884.47802734375,6693.98388671875,7577.666015625,8559.0048828125,9661.4130859375,10920.65625,12384.2197265625,14178.9599609375,16580.37109375,20685.98046875,26431.759765625
2024-09-29 18:00:00,316.834467591649,997.0608610468751,311.131103515625,308.4351806640625,305.9652099609375,303.4710998535156,301.19110107421875,296.30841064453125,291.4193115234375,286.13421630859375,281.9393005371094,278.9093017578125,273.314208984375,271.60589599609375,266.3630065917969,259.8599853515625,255.59161376953125,249.22850036621094,241.77139282226562,230.0836944580078,220.35459899902344,206.1405029296875,198.7104949951172,207.08099365234375,221.66810607910156,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,59.881591796875,289.90618896484375,523.7730712890625,763.6428833007812,1007.738525390625,1509.47900390625,2032.9228515625,2580.39892578125,3156.681884765625,3768.510009765625,4416.490234375,5110.97802734375,5862.39306640625,6674.15478515625,7562.14013671875,8547.4921875,9656.40234375,10916.193359375,12381.490234375,14178.2998046875,16571.19140625,20667.349609375,26434.470703125
2024-09-29 21:00:00,310.5882094296875,997.0850309687501,310.4606018066406,308.5205993652344,306.2973937988281,304.06060791015625,301.66558837890625,296.91058349609375,291.7783203125,286.6356201171875,281.57562255859375,279.3546142578125,275.00048828125,272.3424987792969,267.002197265625,260.16400146484375,256.240478515625,251.0612030029297,241.86749267578125,230.05850219726562,219.68179321289062,205.4040069580078,198.58079528808594,207.06610107421875,220.17379760742188,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,51.624603271484375,280.9609069824219,516.1237182617188,755.291015625,998.65771484375,1502.876953125,2026.738037109375,2576.552001953125,3153.080078125,3762.212890625,4412.26611328125,5111.09912109375,5863.333984375,6676.14892578125,7567.59423828125,8557.515625,9671.6884765625,10929.734375,12396.759765625,14189.6396484375,16575.0,20665.0703125,26436.0703125
