,datetime,muons,IoTPC,lab_temp,Ps,TMP_MSS
542,2024-10-09 08:00:00,1872.4775,1865.0535177388324,289.64,1000.3483199653572,260.7374687316686
543,2024-10-09 09:00:00,1868.389,1863.288090121833,289.5883333333333,1001.429488389442,260.4535539079737
544,2024-10-09 10:00:00,1867.3022033898303,1863.3318906765128,289.7416666666667,1001.554554759628,260.5065144180406
545,2024-10-09 11:00:00,1872.2555,1869.929245518788,289.985,1001.679621129814,260.5594749281074
546,2024-10-09 12:00:00,1882.3195,1878.206202879002,289.64,1001.8046875,260.6124354381743
547,2024-10-09 13:00:00,1877.8055,1875.848779917202,289.86,1002.1966295933556,260.6289256302944
548,2024-10-09 14:00:00,1875.2525000000005,1873.6667026841528,289.775,1002.5885716867114,260.64541582241446
549,2024-10-09 15:00:00,1888.0360000000005,1889.805077387192,290.2,1002.980513780067,260.66190601453457
550,2024-10-09 16:00:00,1869.5360000000005,1870.6757942421052,290.3516666666667,1002.291150369003,260.60225360202384
551,2024-10-09 17:00:00,1876.677,1877.1876036051249,290.5,1001.6017869579392,260.5426011895132
552,2024-10-09 18:00:00,1886.3710000000003,1886.452954315807,290.68333333333334,1000.9124235468752,260.48294877700243
553,2024-10-09 19:00:00,1882.93,1883.1630168598092,290.8283333333333,1000.6048794058556,260.49306646588764
554,2024-10-09 20:00:00,1880.4325,1879.5591299672897,290.7583333333333,1000.2973352648364,260.5031841547729
555,2024-10-09 21:00:00,1869.869,1866.352954010698,290.4216666666667,999.989791123817,260.5133018436581
556,2024-10-09 22:00:00,1879.933,1878.8219463907208,290.5783333333333,1000.6464156684822,260.4596502021792
557,2024-10-09 23:00:00,1871.83,1872.3055814046195,290.59166666666664,1001.3030402131474,260.4059985607004
558,2024-10-10 00:00:00,1879.117118644068,1881.7885041451636,290.7083333333333,1001.9596647578126,260.3523469192215
559,2024-10-10 01:00:00,1862.3210000000004,1865.297139295405,290.66333333333336,1002.1659228958334,260.1718126645005
560,2024-10-10 02:00:00,1878.0460000000005,1881.5445106297611,290.64666666666665,1002.3721810338544,259.9912784097796
561,2024-10-10 03:00:00,1867.4085,1871.9055875888896,290.72,1002.5784391718752,259.8107441550586
562,2024-10-10 04:00:00,1870.3315,1873.9989992649707,290.68666666666667,1002.2636928824182,259.7269507189205
563,2024-10-10 05:00:00,1873.3655,1877.329697184261,290.8466666666667,1001.9489465929612,259.64315728278234
565,2024-10-10 07:00:00,1879.192372881356,1882.6643196925768,290.8050847457627,1001.8148643660044,259.5886536747562
566,2024-10-10 08:00:00,1883.337,1888.1305362707917,290.9633333333333,1001.9955284285044,259.6179435028681
567,2024-10-10 09:00:00,1881.8755000000003,1886.434186858247,290.8583333333333,1002.1761924910044,259.6472333309801
568,2024-10-10 10:00:00,1888.924,1894.2576426002825,290.8533333333333,1002.5443158634002,259.70685507711863
569,2024-10-10 11:00:00,1873.3285000000003,1879.6525339425489,290.89666666666665,1002.912439235796,259.7664768232571
570,2024-10-10 12:00:00,1877.9165,1885.107905939032,290.90833333333336,1003.280562608192,259.82609856939564
571,2024-10-10 13:00:00,1870.8865,1874.522487499191,290.90833333333336,1001.7020298816294,259.8222306728594
